ID,answer
RD_E_J_20230305,122.85369462605757
RD_E_J_20230306,167.11504473664283
RD_E_J_20230307,161.22478273238823
RD_E_J_20230308,158.55960775172412
RD_E_J_20230309,156.55551386112737
RD_E_J_20230310,156.3719223383999
RD_E_J_20230311,143.44060724548675
RD_E_J_20230312,120.26277615916806
RD_E_J_20230313,164.92892337616075
RD_E_J_20230314,163.3677347088983
RD_E_J_20230315,161.34149133143572
RD_E_J_20230316,159.8484606991329
RD_E_J_20230317,160.4150156860384
RD_E_J_20230318,143.08073318114992
RD_E_J_20230319,119.31154837764271
RD_E_J_20230320,164.52557296015027
RD_E_J_20230321,162.3339143762011
RD_E_J_20230322,160.63486098143082
RD_E_J_20230323,159.66144242513505
RD_E_J_20230324,160.52746634131512
RD_E_J_20230325,144.60415517630503
RD_E_J_20230326,120.73164974131251
RD_E_J_20230327,165.98236278180428
RD_E_J_20230328,164.14062387507704
RD_E_J_20230329,162.66558913166423
RD_E_J_20230330,165.63848527451944
RD_E_J_20230331,161.84753176999726
RD_E_S_20230304,96.93738169984852
RD_E_S_20230305,85.34846588726622
RD_E_S_20230306,113.28042758087525
RD_E_S_20230307,118.14359833320714
RD_E_S_20230308,113.95743225406414
RD_E_S_20230309,106.41999485452322
RD_E_S_20230310,115.29494319374943
RD_E_S_20230311,93.30054717988416
RD_E_S_20230312,81.51297261589005
RD_E_S_20230313,109.36417559690109
RD_E_S_20230314,114.25742368950677
RD_E_S_20230315,117.02360351455457
RD_E_S_20230316,109.94903022148885
RD_E_S_20230317,114.54788012801
RD_E_S_20230318,97.7290335106425
RD_E_S_20230319,86.59425809161964
RD_E_S_20230320,115.13081735126778
RD_E_S_20230321,115.9322093339911
RD_E_S_20230322,114.3491250062209
RD_E_S_20230323,107.60809201587057
RD_E_S_20230324,117.32077486022754
RD_E_S_20230325,100.91392241616823
RD_E_S_20230326,90.13567864893771
RD_E_S_20230327,118.96722753322884
RD_E_S_20230328,120.82743559787811
RD_E_S_20230329,119.91775423936834
RD_E_S_20230330,108.26306559887621
RD_E_S_20230331,113.04745744796179
BC_A_J_20230304,468.6425534763087
BC_A_J_20230305,149.64970985305263
BC_A_J_20230306,477.1472349242427
BC_A_J_20230307,477.7911544638107
BC_A_J_20230308,474.9083198259705
BC_A_J_20230309,477.7600444047477
BC_A_J_20230310,481.8139545268367
BC_A_J_20230311,483.1338002470916
BC_A_J_20230312,166.75414217612666
BC_A_J_20230313,497.4330165210068
BC_A_J_20230314,500.79805169169856
BC_A_J_20230315,500.916104133209
BC_A_J_20230316,506.4965251376917
BC_A_J_20230317,512.179133130283
BC_A_J_20230318,515.2191665793441
BC_A_J_20230319,201.53159834781545
BC_A_J_20230320,535.322752875756
BC_A_J_20230321,541.081801152947
BC_A_J_20230322,543.6896287845575
BC_A_J_20230323,551.7583922450115
BC_A_J_20230324,560.2883811725632
BC_A_J_20230325,565.5984485669851
BC_A_J_20230326,252.80939707611793
BC_A_J_20230327,585.450909250003
BC_A_J_20230328,590.1266468012755
BC_A_J_20230329,590.0128837326973
BC_A_J_20230330,594.3153719222692
BC_A_J_20230331,598.7257285940362
BC_A_S_20230304,837.6043790131605
BC_A_S_20230305,549.8798699399728
BC_A_S_20230306,828.6332632820618
BC_A_S_20230307,838.0020405296171
BC_A_S_20230308,860.4004330679966
BC_A_S_20230309,858.1743955331735
BC_A_S_20230310,861.7185352283161
BC_A_S_20230311,861.8317869441514
BC_A_S_20230312,573.9340321202282
BC_A_S_20230313,854.3117565167263
BC_A_S_20230314,863.0008383005948
BC_A_S_20230315,883.3316468935739
BC_A_S_20230316,884.915511594849
BC_A_S_20230317,891.4839934712325
BC_A_S_20230318,890.1073265867179
BC_A_S_20230319,604.7048266332861
BC_A_S_20230320,890.80939355021
BC_A_S_20230321,904.93762798894
BC_A_S_20230322,930.7111236816243
BC_A_S_20230323,930.8038757354789
BC_A_S_20230324,939.8051810329007
BC_A_S_20230325,941.9194214470801
BC_A_S_20230326,655.8960913483131
BC_A_S_20230327,946.0356502020572
BC_A_S_20230328,961.473450499818
BC_A_S_20230329,979.2541485624885
BC_A_S_20230330,976.6729235148557
BC_A_S_20230331,983.1600463547304
BC_B_J_20230304,965.1777046338825
BC_B_J_20230305,769.6934487830697
BC_B_J_20230306,1010.0028059091612
BC_B_J_20230307,1002.9468307796135
BC_B_J_20230308,1002.2200445926937
BC_B_J_20230309,1006.6439722790499
BC_B_J_20230310,1001.9100328806932
BC_B_J_20230311,991.321793478298
BC_B_J_20230312,793.643974872932
BC_B_J_20230313,1032.0105327051901
BC_B_J_20230314,1020.1008999136905
BC_B_J_20230315,1012.7443545468682
BC_B_J_20230316,1018.3328740485032
BC_B_J_20230317,1014.7873386186874
BC_B_J_20230318,999.1816082996071
BC_B_J_20230319,798.2408850734248
BC_B_J_20230320,1038.608572892664
BC_B_J_20230321,1026.1157618728016
BC_B_J_20230322,1012.7824753714732
BC_B_J_20230323,1015.7274819342597
BC_B_J_20230324,1010.1350343511895
BC_B_J_20230325,997.4009740532823
BC_B_J_20230326,792.7574441930403
BC_B_J_20230327,1035.6419352156222
BC_B_J_20230328,1018.8867105638475
BC_B_J_20230329,1007.8868960004179
BC_B_J_20230330,1007.0970800889615
BC_B_J_20230331,997.084025776741
BC_B_S_20230304,638.1438611395878
BC_B_S_20230305,633.726086939744
BC_B_S_20230306,671.8471615700255
BC_B_S_20230307,689.723358118496
BC_B_S_20230308,709.8380161296126
BC_B_S_20230309,730.6756368646728
BC_B_S_20230310,710.9896434240474
BC_B_S_20230311,696.949296067872
BC_B_S_20230312,683.3100707727708
BC_B_S_20230313,717.6958882320546
BC_B_S_20230314,729.0969477682145
BC_B_S_20230315,737.3374978272218
BC_B_S_20230316,759.8642879450774
BC_B_S_20230317,754.7563097736032
BC_B_S_20230318,762.8401985983274
BC_B_S_20230319,737.7708723168258
BC_B_S_20230320,768.9780368415928
BC_B_S_20230321,755.3092746077014
BC_B_S_20230322,756.5412555352349
BC_B_S_20230323,756.0847771083176
BC_B_S_20230324,714.472589509957
BC_B_S_20230325,707.2273050898492
BC_B_S_20230326,688.3644962055664
BC_B_S_20230327,716.2484005988761
BC_B_S_20230328,709.0911930622441
BC_B_S_20230329,706.4226075706314
BC_B_S_20230330,688.6592579469739
BC_B_S_20230331,664.437808204294
BC_C_J_20230304,826.430791498718
BC_C_J_20230305,638.025033348943
BC_C_J_20230306,878.2655853920272
BC_C_J_20230307,868.4401185265044
BC_C_J_20230308,868.4512776737315
BC_C_J_20230309,886.4379717861649
BC_C_J_20230310,876.5441436911126
BC_C_J_20230311,871.4995314687324
BC_C_J_20230312,673.6883514969684
BC_C_J_20230313,910.3103990716888
BC_C_J_20230314,892.7114262280872
BC_C_J_20230315,888.0019316155154
BC_C_J_20230316,899.8880369227597
BC_C_J_20230317,887.4792105999641
BC_C_J_20230318,879.731376524375
BC_C_J_20230319,678.0948227872044
BC_C_J_20230320,916.6260410930332
BC_C_J_20230321,896.574658183733
BC_C_J_20230322,888.6471886915335
BC_C_J_20230323,898.9493641304846
BC_C_J_20230324,884.7027215981141
BC_C_J_20230325,876.401008960597
BC_C_J_20230326,678.8402177521536
BC_C_J_20230327,924.4266257704397
BC_C_J_20230328,906.6601592860468
BC_C_J_20230329,902.6125916857454
BC_C_J_20230330,914.5350341578486
BC_C_J_20230331,903.8278394662825
BC_C_S_20230304,708.2642857364639
BC_C_S_20230305,715.4022959309119
BC_C_S_20230306,753.2155402901592
BC_C_S_20230307,762.2174357910753
BC_C_S_20230308,766.2735448305309
BC_C_S_20230309,777.9170597983483
BC_C_S_20230310,786.0028400732941
BC_C_S_20230311,791.8901598236363
BC_C_S_20230312,795.3755456709212
BC_C_S_20230313,842.7622559854487
BC_C_S_20230314,849.5498549416982
BC_C_S_20230315,854.3597819100751
BC_C_S_20230316,860.035237095876
BC_C_S_20230317,848.5184631744187
BC_C_S_20230318,837.146168070833
BC_C_S_20230319,813.8774013061343
BC_C_S_20230320,859.0755480122909
BC_C_S_20230321,852.0499803293485
BC_C_S_20230322,812.29257484789
BC_C_S_20230323,811.9281333756974
BC_C_S_20230324,798.7475304660012
BC_C_S_20230325,791.3359976785631
BC_C_S_20230326,773.1922239102305
BC_C_S_20230327,814.754921497304
BC_C_S_20230328,800.8764878955016
BC_C_S_20230329,799.6392750929755
BC_C_S_20230330,799.6995279744345
BC_C_S_20230331,795.1253845960942
BC_D_J_20230304,911.2504155095285
BC_D_J_20230305,665.9013162761587
BC_D_J_20230306,969.5892425721377
BC_D_J_20230307,963.6943498431312
BC_D_J_20230308,977.3519485742361
BC_D_J_20230309,973.3674072509339
BC_D_J_20230310,977.2905327175082
BC_D_J_20230311,955.7504902698827
BC_D_J_20230312,706.9024837534623
BC_D_J_20230313,1009.6857393032146
BC_D_J_20230314,1002.0310234457918
BC_D_J_20230315,1017.985368606619
BC_D_J_20230316,1014.1686909697241
BC_D_J_20230317,1011.8811773645605
BC_D_J_20230318,990.9729135961763
BC_D_J_20230319,737.4661415956186
BC_D_J_20230320,1044.545651486473
BC_D_J_20230321,1037.0035892348803
BC_D_J_20230322,1052.2388341483297
BC_D_J_20230323,1050.8125209404207
BC_D_J_20230324,1053.4650942321553
BC_D_J_20230325,1035.2852518324848
BC_D_J_20230326,784.4064377727584
BC_D_J_20230327,1097.473999248685
BC_D_J_20230328,1090.005033616248
BC_D_J_20230329,1105.1781116870275
BC_D_J_20230330,1100.4999558355544
BC_D_J_20230331,1100.1658878838086
BC_E_J_20230304,544.297040173386
BC_E_J_20230305,243.58731342605665
BC_E_J_20230306,558.8865668409153
BC_E_J_20230307,548.4900877023694
BC_E_J_20230308,565.5236129212474
BC_E_J_20230309,555.4341259482051
BC_E_J_20230310,559.4917616706853
BC_E_J_20230311,514.9317676781748
BC_E_J_20230312,194.60423129751268
BC_E_J_20230313,507.19590143126914
BC_E_J_20230314,500.473991360829
BC_E_J_20230315,515.5699540337594
BC_E_J_20230316,508.89794839146566
BC_E_J_20230317,511.10682860211523
BC_E_J_20230318,514.4024450452531
BC_E_J_20230319,217.50536614972015
BC_E_J_20230320,531.0345239260546
BC_E_J_20230321,537.489648015669
BC_E_J_20230322,546.7855826925866
BC_E_J_20230323,546.6513842790583
BC_E_J_20230324,550.4583940579404
BC_E_J_20230325,547.4067810890152
BC_E_J_20230326,238.87811971453692
BC_E_J_20230327,553.4206270686954
BC_E_J_20230328,560.9187785705451
BC_E_J_20230329,585.0999325066358
BC_E_J_20230330,586.5546700807757
BC_E_J_20230331,591.9868555839886
BC_E_S_20230304,858.6245566721066
BC_E_S_20230305,612.3148606536648
BC_E_S_20230306,879.5776389507566
BC_E_S_20230307,864.9227036000073
BC_E_S_20230308,879.2049773885171
BC_E_S_20230309,890.1358775142685
BC_E_S_20230310,889.3772647214457
BC_E_S_20230311,884.3862785592826
BC_E_S_20230312,632.8025259829006
BC_E_S_20230313,902.4594254635892
BC_E_S_20230314,889.1820485438071
BC_E_S_20230315,906.4262044286855
BC_E_S_20230316,920.5467515212958
BC_E_S_20230317,922.1118264674384
BC_E_S_20230318,927.1190718076209
BC_E_S_20230319,681.6320443425436
BC_E_S_20230320,957.4142272940961
BC_E_S_20230321,948.457320441345
BC_E_S_20230322,963.1410529729529
BC_E_S_20230323,981.8119225622386
BC_E_S_20230324,985.6470575904152
BC_E_S_20230325,986.6177100632765
BC_E_S_20230326,739.1418059030194
BC_E_S_20230327,1016.355354066027
BC_E_S_20230328,1001.7358054241671
BC_E_S_20230329,1014.8452066646448
BC_E_S_20230330,1016.6051248912506
BC_E_S_20230331,1008.5878749942714
CB_F_J_20230304,397.1800644608427
CB_F_J_20230305,340.5901501353801
CB_F_J_20230306,411.17972603300996
CB_F_J_20230307,411.95377426630057
CB_F_J_20230308,409.64760207355926
CB_F_J_20230309,406.8599521021438
CB_F_J_20230310,408.0623408309087
CB_F_J_20230311,403.98634394255464
CB_F_J_20230312,350.0682409951325
CB_F_J_20230313,421.0412061606848
CB_F_J_20230314,422.227020164534
CB_F_J_20230315,424.729439399487
CB_F_J_20230316,421.5549351907895
CB_F_J_20230317,430.43784713189336
CB_F_J_20230318,439.0369588828315
CB_F_J_20230319,395.12552940375735
CB_F_J_20230320,468.391250907527
CB_F_J_20230321,469.1074729587717
CB_F_J_20230322,465.891097631736
CB_F_J_20230323,453.95803043603195
CB_F_J_20230324,430.5092995071734
CB_F_J_20230325,422.66577982717365
CB_F_J_20230326,368.20844557378143
CB_F_J_20230327,441.126757372994
CB_F_J_20230328,433.96502218144485
CB_F_J_20230329,433.06521856878476
CB_F_J_20230330,442.86037095874235
CB_F_J_20230331,439.89275661919737
RD_F_J_20230304,572.9692795896297
RD_F_J_20230305,523.0444263722097
RD_F_J_20230306,600.9985252851882
RD_F_J_20230307,599.1104926573996
RD_F_J_20230308,596.2340494231973
RD_F_J_20230309,594.8414774722111
RD_F_J_20230310,593.0284643905281
RD_F_J_20230311,593.1143864292892
RD_F_J_20230312,538.795788638151
RD_F_J_20230313,617.2223326563712
RD_F_J_20230314,620.9323580540058
RD_F_J_20230315,623.6380336668516
RD_F_J_20230316,623.1692361386955
RD_F_J_20230317,621.9464545377436
RD_F_J_20230318,622.4802028135146
RD_F_J_20230319,563.184371007872
RD_F_J_20230320,643.092802416239
RD_F_J_20230321,643.6941139742391
RD_F_J_20230322,640.4696747942879
RD_F_J_20230323,634.2743520101379
RD_F_J_20230324,628.6261674516139
RD_F_J_20230325,627.1587586333169
RD_F_J_20230326,568.8503588352521
RD_F_J_20230327,649.5708068081507
RD_F_J_20230328,646.9549791345901
RD_F_J_20230329,642.5949863875414
RD_F_J_20230330,630.9198639714901
RD_F_J_20230331,621.1162079016042
